id,un_id,title,site,repeats
2375,15665,Global Action Plan For Sustainable Fish And Seafood Sourcing,Global,1
2376,15668,Sdgs Exploring Maritime Opportunities - Commitment On Mapping The Maritime Industry'S Impact On The Sdgs Seeking Opportunities For The Industry To Contribute,Global,1
2377,15680,Proposal To Prohibit The Use Of Large Scale Driftnets In The Area Of The Indian Ocean Tuna Commission,Global,1
2378,15683,Global Maritime Technology Cooperation Centres' Network Project (Gmn),Global,1
2379,15686,"France Decided To Contribute Financially To Unep Activities Under The Global Partnership On Marine Litter (Gpml), For The 2017- 2020 Period.",Global,1
2380,15689,Improving Scientific Knowledge And Data Sharing To Increase Understanding Of Ocean Health,California,1
2381,15692,French Initiative For Coral Reefs (Ifrecor): Plan Of Actions 2016-2020,Global,1
2382,15698,Protecting Californias Coastal Ecosystems,United States,1
2383,15701,Marae Moana - Cook Islands Marine Park,Cook Islands,1
2384,15704,"Submarine Cables, Marine Environment And Sustainable Development",Global,1
2385,15707,Growing The Reach And Impact Of World Oceans Day,Global,1
2386,15710,One Ocean Forum,Global,1
2387,15725,Conserving Marine Biodiversity In Saint. Kitts And Nevis,Saint Kitts And Nevis,1
2388,15728,"Mobile Gps To Locally Manage Marine Protected Areas / Spatial Closure To Avoid Illegal, Unregulated Fishing.",Global,1
2389,15734,New Commitments To Reduce Co2 Emissions (And Their Impact On The Ocean) From The International Shipping Sector (As Agreed By Ics Agm On 11 May 2017),Global,1
2390,15740,3D Printed Artificial Reefs: A Relevant Technology Aiming To Mimicry Natural Structural Complexity And To Mitigate Lost Of Habitat In Coastal Ecosystems,Monaco,1
2391,15749,Projet De Régénération D'Écosystme De La Mangrove Et De La Biodiversité Et De Lutte Contre La Pollution Marine Dans La Réserve De Biosphère Du Delta Du Saloum (Rbds),Senegal,1
2392,15752,"Weather And Climate Services For Africa, Caribbean And Pacific (Acp) Countries",Global,1
2393,15757,An Innovative Financial Mechanism To Support The Effective Management Of Mpas In The Mediterranean Basin; A Public-Private Commitment In A Regional Approach For Local Beneficiaries.,Global,1
2394,15763,"Implementing The Cape Horn Biosphere Reserve, Chile, By: (I) Creating An Mpa Extended Into The Drake Psg, (Ii) Including D. Ramirez And Horn Is. In Its Lter Network, (Iii) Establishing The Cape Horn Center For Education, Conservation And Sustainable Tourism",Chile,1
2395,15767,Global Ocean Oxygen Network (Go2Ne) - Enhancing Global Ocean Oxygen Science From Local Seas To The Global Ocean To Preserve Ocean Health And Human Well-Being.,Global,1
2396,15772,"Understanding Coastal Hypoxia And Its Consequences On Benthic-Pelagic Exchanges, Diagenesis And Ecosystem Functioning",Global,1
2397,15780,Drones For Whale Research: Snotbot,Global,1
2398,15788,Regional Partnership For Implementing Sdg14 In The Western Indian Ocean,Global,1
2399,15796,Encouraging Dissemination Of Research Results Through The Isa Secretary-General Award For Deep-Sea Research Excellence,Global,1
2400,15798,The Pacific Partnership On Ocean Acidification,Global,1
2401,15806,Eu/Undp Project: Improving Environmental Monitoring In The Black Sea - Emblas,Global,1
2402,15810,Pacific Ocean Research Alliance,Global,1
2403,15826,The Plastic Bank'S Commitment To Provide A Market Based Solution Alleviating Ocean Plastic Pollution And Poverty While Reducing Co2 Emissions,Global,1
2404,15830,"Community Based Coral Reef Restoration In Ambon Bay, Maluku, Indonesia",Indonesia,1
2405,15834,To Protect Marine Species On The Verge Of Depletion With Artificial Breeding Technology And Develop Sustainable Aquaculture Technique,China,1
2406,15842,Proper Strand Lopers,Belgium,1
2407,15850,The 2Nd China Ocean Philanthropy Forum,China,1
2408,15858,Coconut Industry Development For The Caribbean,,1
2409,15862,Eneco Clean Beach Cup,Belgium,1
2410,15871,Protection Of Marine Turtles And Nesting Beaches Through The Involvement Of The Local Population,Cape Verde,1
2411,15877,"Building International Capacity To Monitor, Understand, And Act On Ocean Acidification",Global,1
2412,15886,Municipal Zero Waste Program 2015-2035,Panama,1
2413,15892,The Science Of Marine Protected Areas - Mediterranean Sea,,1
2414,15904,Community Sustainability Model For The Northeastern Sierra Of Puebla.,Mexico,1
2415,15907,Implementation Of The 2016 London Protocol/Convention Strategic Plan To Support The 2030 Agenda For Sustainable Development,Global,1
2416,15910,Supporting A Blue Commonwealth,Global,1
2417,15913,Climate Change Adaptation For Small Islands,India,1
2418,15916,Cdsb Framework For Environmental Information And Natural Capital Reporting,Global,1
2419,15924,Developing The Science Basis To Support Ecosystem Based Management,Global,1
2420,15928,Project Sea Change - Advanced Filtering Of Laundry Effluent To Screen Microparticles And Microplastics,Global,1
2421,15932,Ices - Marine Science Training And Capacity Building,Global,1
2422,15936,Belgium'S National Action Plan On Ballast Water By Federal Public Service Of Mobility And Transport - Belgium (Government) - Sdg 14,Belgium,1
2423,15940,Provide Inclusive Science-Based Approaches To The Implementation Of Seafruit Lands Project.,Brazil,1
2424,15944,Tossou Elisabeth Charge De Programme Environnement,Benin,1
2425,15948,The Bertarelli Programme In Marine Science,Global,1
2426,15962,Clean Seas For A Cleaner Pacific,Global,1
2427,15970,Eco Tourism Activities In Mangrove And Coral Island In Vidathaltivu Mannar,Sri Lanka,1
2428,15974,Sub Regional Initiative On Community Resilience To Climate Change In Bay Of Bengal,Global,1
2429,15982,Support To Ocean Preservation Through Advocacy,Nigeria,1
2430,15986,Coordinating Body On The Seas Of East Asia,Global,1
2431,15994,Recycle Articreate Initiative.,,1
2432,15998,Clean Up Exercise,Ghana,1
2433,16002,Capacity Development Supporting The Implementation Of Sustainable Development Goal 14 And The Transfer Of Marine Technology Within The Sids,Global,1
2434,16006,"Protecting, Conserving And Restoring Whale Populations In The Pacific Islands",Global,1
2435,16010,Lme: Learn,Global,1
2436,16014,"Restoration Of 100 Coral Colonies Through In Situ Coral Nurseries In The Blue Bay Lagoon, Mauritius (Supported By Gef Sgp And Implemented By Undp)",Mauritius,1
2437,16018,Zero Tolerance For The Iuu Fishing Practices In The Black And Mediterranean Seas,Global,1
2438,16022,"Working Through Research, Conservation Projects, Campaigns And Education To Improve The Situation For Wildlife In The Worlds Oceans",Global,1
2439,16026,Solution Initiative Solutions (Sif) Oceans - A Forum For Highlighting Smart And Sustainable Marine Solutions,Global,1
2440,16030,Informing Global Policies To Reduce Ocean Noise For The Benefit Of Marine Life Protection And The Sustainability Of Global Fisheries,Global,1
2441,16034,Designation Of The First Ever Marine Protected Area In Pakistan,Pakistan,1
2442,16038,"Marine Protected Area In The Weddell-Sea, Antarctica",Global,1
2443,16042,Keep The Oceans Tidy,Global,1
2444,16046,Addressing The Causes Of Aquatic Wild Meat For Sustainable Development,Global,1
2445,16050,Working Towards Plastic Free Oceans,Global,1
2446,16054,Securing Protection For The Oceans Giants,Global,1
2447,16066,Building The Knowledge Base For Global Ocean Resource Management,Global,1
2448,16070,Isla Corals : Integrated Support For Local Actions Towards Coastal And Ocean Resources Amelioration And Livelihood Sustainability,Phillipines,2
2449,16074,"Upscaling And Replicating The Initiative From Ridge To Reef. The Integrated Conservation Program Between Forest Ecosystems, Rivers With Coastal Ecosystems, Marine And Mangrove In Belitung Island (Local Level) Into Indonesian (National Level)",Indonesia,1
2450,16078,Marine Conservation Through Ridge-To-Reef Approach In Grenada,Grenada,1
2451,16082,Conserve The Ocean Of Lobitos By Declaring It A World Surfing Reserve (Wsr),Peru,1
2452,16090,Installation Of A German Air Monitoring Network To Support Marpol Annex-Vi Compliance Monitoring,,1
2453,16094,Reducing Air Pollution From Vessels Serving The German Federal Administration,Germany,1
2454,16098,Blue Action Fund,Global,1
2455,16102,Implementation Of Ten-Point Plan Of Action For Marine Conservation And Sustainable Fisheries Of German Development Cooperation,Global,1
2456,16110,Investing In Seychelles' Blue Future,Seychelles,1
2457,16114,Accobams Survey Initiative: A Challenging Macro Synoptic Regional Assessment Of Cetaceans Populations For The Benefit Of Regional Conservation And Economic Actors,Global,1
2458,16118,Saintrengthening Data Partnerships For Oceans In Asia And The Pacific,Global,1
2459,16122,"Sustainable Labs, University Of Bristol",,1
2460,16126,Saintrengthening The Blue Economy By Supporting Research Capacity Development In Seychelles,Seychelles,1
2461,16134,Establishment Of Information Center On Marine Protected Area Karaburun Sazani In Albania,Albania,1
2462,16138,Maritime Research Program,Global,1
2463,16142,Oceansmart Green Boating App,Global,1
2464,16146,Saintrengthening The Security Of The Sea And Its Resources,Madagascar,1
2465,16150,Paddle: Planning In A Liquid World With Tropical Stakes. Solutions From An Eu/Africa/Brazil Perspective,Global,1
2466,16154,Effective Regulation Of Fisheries And The Rational Exploitation Of Marine And Coastal Resources,Madagascar,1
2467,16158,Integration Of The Concept Of Maritimization And Use Of Marine Spatial Planning As Basic Tools For The Promotion Of The Blue Economy In Madagascar,Madagascar,1
2468,16162,Global Ocean Science Report,Global,1
2469,16166,2030 Vision: The Global Goals Technology Forum,Global,1
2470,16170,Support For 10-Year Strategic Action Programme For The Caribbean And North Brazil Shelf Large Marine Ecosystems (The Clme+ Sap). #Clmeplus,Global,1
2471,16174,Enabling Transdisciplinary Ocean Sciences For Sdg Implementation,Brazil,1
2472,16178,Protecting 3.7 Million Sq Kms Through The $15 Million Wcs Marine Protected Area Fund,Global,1
2473,16182,Achieving Decent Work Through The Elimination Of Exploitative Labour Conditions For Fishers And Seafarers,Global,1
2474,16190,Implement An Innovative Financial Mechanism For Ocean Governance In Santa Catarina State,Brazil,1
2475,16198,The Economics Of Ecosystems And Biodiversity - Teeb Aruba,Aruba,1
2476,16206,Indonesian Waste Platform - Hub,,1
2477,16222,Trash Free Waters - International,Global,2
2478,16230,Program Of Research-Action On Impacts Of Subsidies In The Sustainable Management Of Fisheries Resources In West Africa,Global,1
2479,16238,Capacity Building On Coastal Protection In South Indian And Atlantic Oceans,Global,1
2480,16242,Caribbean Platform For Nutrients Management,Global,1
2481,16246,Plastic Pollution Awareness Raising Programmes And Beach Cleanups,Global,1
2482,16262,Program In Ocean Science And Engineering (Ose),Global,1
2483,16283,Seychelles Blue Bond: Transitioning To Sustainable Artisanal Fisheries And Strengthening Value Chain Benefits Through Innovative Finance And Partnerships,Seychelles,1
2484,16286,Capacity Building For Preserving Marine Habitats With Marine Models In Peru,Peru,1
2485,16292,"A Marine Modeling Tool For Monitoring, Managing And Protecting The Vulnerable Ecosystem Ha Long Bay In Vietnam: Development, Training And Best Practices",Vietnam,1
2486,16301,Application Of The Marine Model For Coastal Shelf Seas For The Protection Of The Marine Environment In Benin,Benin,1
2487,16304,Fostering The Conservation And Sustainable Use Of Marine Biological Diversity Through The International Climate Initiative (Iki),Global,1
2488,16307,Saintudying The Risk Posed By Plastic Litter To Marine Fishes,Germany,1
2489,16310,Environmental Forecasting Of The Ocean: Development Of Advanced Predictive Tools That Combine Numerical Models And Ocean Observations (Satellite And In-Situ).,Global,1
2490,16316,Open Ocean Database - Commitment On Sharing Surplus Data On The Oceans From Merchant Vessels For Public Scientific Use.,Global,1
2491,16322,Sustainably Managing The Gambias Tanbi Wetlands National Park Shellfish Resources Through Effective Management,Gambia,1
2492,16325,Working For Health: Five-Year Action Plan For Health Employment And Inclusive Economic Growth,,1
2493,16331,Accobams - Addressing Impacts Of Ocean Noise On Cetaceans In The Mediterranean And Black Seas,Global,1
2494,16346,Social Protection Systems And Floors Partnerships For Sdg 1.3,Global,1
2495,16350,Protect The Network Of Marine And Coastal Protected Areas In Vlora Region,Albania,1
2496,16354,Marine Protected Areas And A New Regulatory Framework For Coastal And Ocean In Brazil,Brazil,1
2497,16358,Vital Fisheries: Setting Pathways For The Implementation Of The International Guidelines For Small-Scale Fisheries In Brazil,Brazil,1
2498,16374,Fostering Cooperation To Promote The Sustainable Development Of Africas Deep Seabed Resources In Support To Africas Blue Economy,Global,1
2499,16378,Year Of The North Sea,,1
2500,16398,Management Of Marine And Coastline Pollution For Increased Safety At Sea And Ports,Albania,1
2501,16406,"Establishment Of A Marine Protected Area (Mpa) At The Coastline Of Plakias, Crete",Crete,1
2502,16410,Philippines Large Marine Protected Areas And Tuna Fishery Improvement Project,Phillipines,1
2503,16414,Global Tuna Producing Company Collaboration,Global,1
2504,16418,Crew Based Observers Release Bycatch In The Arabian Sea,Global,1
2505,16422,"Building Resilience Of The Land, People And Fijis Oceans",Fiji,1
2506,16426,Saintop The Curio Campaign,Global,1
2507,16430,Conserving Productive And Resilient Marine Ecosystems: Supporting Human Wellbeing From The Sea,Colombia,1
2508,16439,A Joint Accobams/Gfcm Approach To Mitigate Bycatch And Depredation In The Mediterranean Sea,Global,1
2509,16442,"Developing Multi Stakeholders Alliances To Achieve Sdg 14 By 2030 Through Education, Advocacy And The Promotion Of Public Policies To Protect Our Oceans",Global,1
2510,16450,Brochure On Marine Biodiversity In The Belgian Part Of The North Sea,Brussels,1
2511,16454,Official Development Assistance In The Marine And Fisheries Sector By Republic Of Korea,Global,1
2512,16458,Provision Of Subject Matter Expertise On The Application Of Risk Management Tools In Regulatory Frameworks Supporting Sdg14,Global,1
2513,16462,Monacos Contribution To The General Fisheries Commission For The Mediterranean (Gfcm) Strategy Towards The Sustainability Of The Mediterranean And Black Sea Fisheries (2017-2020),Monaco,1
